run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw,geko_cjet,geko_cturb,geko_cmix
ffs_Reh4000_Csep0.7_Cnw-2_Cmix-0.2_Cjet1.2_Cturb1.5,optimizer,1.207856997,40.6914,true,0.7,-2,1.2,1.5,-0.2
ffs_Reh4000_Csep1.599_Cnw0.5727_Cmix0.671_Cjet0.9179_Cturb1.5,optimizer,0.4601577448,25.8154,true,1.598969141,0.5726905774,0.9178685687,1.5,0.6710163152
ffs_Reh4000_Csep1.2471_Cnw0.2604_Cmix0.4957_Cjet0.5964_Cturb1.5,optimizer,0.4871614268,26.4386,true,1.247108355,0.260416092,0.5964073632,1.5,0.4957219043
ffs_Reh4000_Csep1.5686_Cnw0.5194_Cmix0.7666_Cjet1.012_Cturb1.5904,optimizer,0.4697810738,26.4296,true,1.568615637,0.5193689919,1.0119693,1.590438608,0.7665559671
ffs_Reh4000_Csep0.7_Cnw2_Cmix-0.1082_Cjet0_Cturb1.5,optimizer,0.9001374183,40.2671,true,0.7,2,0,1.5,-0.1082013583
ffs_Reh4000_Csep1.1059_Cnw0.4008_Cmix1_Cjet0_Cturb1.5,optimizer,0.5105968804,25.7954,true,1.105884385,0.4007823381,0,1.5,1
ffs_Reh4000_Csep2.5_Cnw1.0675_Cmix1_Cjet0.7868_Cturb1.5,optimizer,0.5634713883,25.3742,true,2.5,1.067514082,0.7868153117,1.5,1
ffs_Reh4000_Csep2.5_Cnw-2_Cmix0.5336_Cjet0_Cturb1.5,optimizer,0.8870279155,26.3327,true,2.5,-2,0,1.5,0.5336477334
ffs_Reh4000_Csep1.4227_Cnw0.3835_Cmix1_Cjet0_Cturb1.7078,optimizer,0.5194063818,26.2262,true,1.422732111,0.3835044407,0,1.70784141,1
ffs_Reh4000_Csep1.6796_Cnw0.7927_Cmix0.7092_Cjet1.0876_Cturb1.5,optimizer,0.4863356913,26.0414,true,1.679550623,0.792679869,1.087563679,1.5,0.7092223545
ffs_Reh4000_Csep1.3959_Cnw0.1159_Cmix0.6212_Cjet0.8578_Cturb1.5,optimizer,0.4842303173,54.1225,true,1.395942547,0.115886193,0.8577733311,1.5,0.6211945426
ffs_Reh4000_Csep1.698_Cnw0.669_Cmix0.7635_Cjet0.7952_Cturb1.5,optimizer,0.470235602,103.2900,true,1.69796644,0.6689757062,0.7951936928,1.5,0.7634507563
ffs_Reh4000_Csep1.5722_Cnw0.5262_Cmix0.4229_Cjet0.6498_Cturb1.5,optimizer,0.4912583178,105.4299,true,1.572235568,0.5262029572,0.6497862308,1.5,0.4229416917
ffs_Reh4000_Csep1.2748_Cnw0.4592_Cmix0.583_Cjet0.2144_Cturb1.5,optimizer,0.4823677342,59.2671,true,1.274842912,0.4591882329,0.2144320456,1.5,0.5830201312
ffs_Reh4000_Csep1.0468_Cnw0.1151_Cmix0.6676_Cjet1.2_Cturb2.0468,optimizer,0.5391681294,115.0872,true,1.046790179,0.1151426411,1.2,2.046812082,0.6676483749
