run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw,geko_cmix,geko_cturb,geko_cjet
alpha1.0_Re2800_Csep0.7_Cnw-2_Cmix1_Cjet1.2_Cturb2.5,optimizer,1.888653438,15.3065,true,0.7,-2,1,2.5,1.2
alpha1.0_Re2800_Csep1.6474_Cnw0.5387_Cmix0.4685_Cjet0.9131_Cturb0.8554,optimizer,1.016855025,16.0212,true,1.647398307,0.5386908614,0.4684526251,0.8553824469,0.9130930649
alpha1.0_Re2800_Csep1.6385_Cnw0.5982_Cmix0.4869_Cjet1.0127_Cturb0.892,optimizer,1.021591473,15.9820,true,1.638536104,0.5982450213,0.4868816411,0.8920355596,1.012654131
alpha1.0_Re2800_Csep1.641_Cnw0.4354_Cmix0.4805_Cjet0.9859_Cturb0.8349,optimizer,1.021578721,15.8171,true,1.641049755,0.4354213379,0.480472091,0.8349035174,0.9858674026
alpha1.0_Re2800_Csep1.7201_Cnw0.537_Cmix0.4995_Cjet0.9694_Cturb0.8513,optimizer,1.011957025,15.7504,true,1.720097766,0.5370385425,0.4994781691,0.8513045907,0.9694156583
alpha1.0_Re2800_Csep1.7327_Cnw0.4747_Cmix0.4834_Cjet0.9946_Cturb0.9067,optimizer,1.010354671,16.0378,true,1.732719319,0.4747173755,0.4834266878,0.9066999576,0.9946427659
alpha1.0_Re2800_Csep1.7749_Cnw0.4922_Cmix0.4568_Cjet1.0061_Cturb0.8428,optimizer,0.9973063478,18.6779,true,1.774880069,0.4921766906,0.4568355354,0.8428008575,1.006065037
alpha1.0_Re2800_Csep1.8236_Cnw0.4674_Cmix0.4636_Cjet1.0899_Cturb0.842,optimizer,1.012721369,16.2045,true,1.823595039,0.4673809138,0.4636449046,0.841987015,1.08991326
alpha1.0_Re2800_Csep1.8817_Cnw0.4046_Cmix0.4488_Cjet0.9919_Cturb0.7954,optimizer,1.021273881,16.1907,true,1.881742237,0.4046233729,0.4488347596,0.7954343568,0.9919205011
alpha1.0_Re2800_Csep1.7759_Cnw0.8126_Cmix0.4912_Cjet1.2_Cturb1.0721,optimizer,1.18331395,16.3785,true,1.775869285,0.812560775,0.4912149009,1.072147353,1.2
alpha1.0_Re2800_Csep1.7598_Cnw0.4123_Cmix0.4102_Cjet1.0563_Cturb0.817,optimizer,1.009919188,16.2640,true,1.759775467,0.4122517891,0.4101919878,0.8170211919,1.056335338
alpha1.0_Re2800_Csep0.7_Cnw-0.0816_Cmix-0.028_Cjet1.2_Cturb1.964,optimizer,1.281438614,17.4050,true,0.7,-0.08156799847,-0.02795366878,1.963978868,1.2
alpha1.0_Re2800_Csep0.7_Cnw0.2068_Cmix0.2477_Cjet0.5688_Cturb1.8723,optimizer,1.323381155,15.3187,true,0.7,0.2068494115,0.2477086879,1.872307769,0.5687941758
alpha1.0_Re2800_Csep0.7_Cnw-2_Cmix-0.2_Cjet1.2_Cturb1.4073,optimizer,3.181789765,22.4481,true,0.7,-2,-0.2,1.407254261,1.2
alpha1.0_Re2800_Csep0.7_Cnw0.478_Cmix0.0922_Cjet0.9757_Cturb2.0441,optimizer,1.244403982,16.3766,true,0.7,0.4779671579,0.09215359858,2.044103385,0.9756582458
alpha1.0_Re2800_Csep1.1337_Cnw0.0463_Cmix1_Cjet0_Cturb1.7977,optimizer,1.453495939,16.2618,true,1.133674894,0.04634546541,1,1.797687265,0
alpha1.0_Re2800_Csep2.5_Cnw0.0004_Cmix0.4431_Cjet0_Cturb0.732,optimizer,1.232187871,15.6164,true,2.5,0.0004259394029,0.4430812464,0.731979673,0
alpha1.0_Re2800_Csep1.0514_Cnw0.7258_Cmix0.2903_Cjet1.2_Cturb1.727,optimizer,1.169111711,17.2484,true,1.051448543,0.7257667125,0.2903068719,1.727036151,1.2
alpha1.0_Re2800_Csep1.0446_Cnw0.6173_Cmix0.3273_Cjet0.9486_Cturb1.4851,optimizer,1.094903012,17.6003,true,1.044567585,0.6173109901,0.3273006544,1.485071777,0.9486444945
alpha1.0_Re2800_Csep1.0787_Cnw0.4694_Cmix0.2939_Cjet0.9558_Cturb1.7813,optimizer,1.171935521,17.8270,true,1.078670687,0.4694305876,0.2938842317,1.781260291,0.9558418356
alpha1.0_Re2800_Csep1.148_Cnw0.9984_Cmix0.4132_Cjet0.9766_Cturb1.5636,optimizer,1.20297936,16.7949,true,1.147993867,0.9984410804,0.4132159005,1.563605202,0.9765715728
alpha1.0_Re2800_Csep1.2862_Cnw0.5635_Cmix0.2635_Cjet1.1135_Cturb1.3385,optimizer,1.202032123,17.0785,true,1.286203484,0.5635009912,0.2635123578,1.338482821,1.11350432
alpha1.0_Re2800_Csep2.5_Cnw-0.3734_Cmix1_Cjet1.2_Cturb2.5,optimizer,2.920501137,16.9868,true,2.5,-0.3733742872,1,2.5,1.2
alpha1.0_Re2800_Csep0.7_Cnw0.3692_Cmix0.2814_Cjet1.2_Cturb1.7403,optimizer,1.302124997,16.1967,true,0.7,0.3692247959,0.2814478102,1.740277184,1.2
alpha1.0_Re2800_Csep0.7_Cnw-0.1822_Cmix-0.2_Cjet0.4698_Cturb2.5,optimizer,1.364619523,18.9024,true,0.7,-0.1822008167,-0.2,2.5,0.4697940965
alpha1.0_Re2800_Csep0.7_Cnw-1.0012_Cmix0.1163_Cjet0.4818_Cturb2.5,optimizer,1.444579748,15.3890,true,0.7,-1.001234861,0.1162945427,2.5,0.4818210638
