run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw
ffs_Reh6000_Csep1.2488_Cnw0.1968,optimizer,0.2752041663,29.0243,true,1.248846573,0.1967971913
ffs_Reh6000_Csep0.9551_Cnw0.5015,optimizer,0.2082990415,30.8901,true,0.9551223119,0.501542982
ffs_Reh6000_Csep1.0489_Cnw1.4718,optimizer,0.3057329241,30.7658,true,1.048861606,1.471821384
ffs_Reh6000_Csep1.0327_Cnw0.1384,optimizer,0.2516652539,30.2315,true,1.03266406,0.1384087419
ffs_Reh6000_Csep0.7_Cnw-0.2073,optimizer,0.3428459336,30.7053,true,0.7,-0.2072836409
ffs_Reh6000_Csep1.0969_Cnw2,optimizer,0.3628706982,30.7178,true,1.096914017,2
ffs_Reh6000_Csep0.915_Cnw-1.3895,optimizer,0.3990436935,30.8629,true,0.9150228727,-1.389495622
ffs_Reh6000_Csep1.9973_Cnw-2,optimizer,0.6880840045,30.3758,true,1.99726217,-2
ffs_Reh6000_Csep0.9839_Cnw1.0112,optimizer,0.2571918606,31.4871,true,0.9839138524,1.011249576
ffs_Reh6000_Csep1.6361_Cnw0.6033,optimizer,0.2800165676,30.8940,true,1.636083853,0.6033161233
ffs_Reh6000_Csep1.6339_Cnw1.4813,optimizer,0.3890873378,30.2960,true,1.633929263,1.481274245
