run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw
ffs_Reh3000_Csep0.7_Cnw0.611,optimizer,0.6860773963,146.1408,true,0.7,0.6109637439
ffs_Reh3000_Csep1.3984_Cnw0.5366,optimizer,0.7175562595,131.3263,true,1.398381278,0.5365598531
ffs_Reh3000_Csep2.5_Cnw0.6616,optimizer,0.9969851846,141.1572,true,2.5,0.6615983062
ffs_Reh3000_Csep0.8284_Cnw0.4541,optimizer,0.6045314204,122.8616,true,0.8283598246,0.4540781398
ffs_Reh3000_Csep0.7_Cnw-0.8014,optimizer,0.9433108932,132.6285,true,0.7,-0.8014003116
ffs_Reh3000_Csep0.852_Cnw0.5704,optimizer,0.6121416734,133.4301,true,0.8520065093,0.5704044368
ffs_Reh3000_Csep2.5_Cnw-2,optimizer,2.006898987,136.9407,true,2.5,-2
ffs_Reh3000_Csep1.7889_Cnw0.4062,optimizer,0.7890030675,116.6694,true,1.788863872,0.4061688392
ffs_Reh3000_Csep1.1996_Cnw1.0157,optimizer,0.8239089278,120.4700,true,1.199601153,1.015657159
ffs_Reh3000_Csep1.8235_Cnw2,optimizer,1.314871002,141.1506,true,1.823464469,2
ffs_Reh3000_Csep1.6312_Cnw0.727,optimizer,0.81337096,125.2355,true,1.631158481,0.7270059336
ffs_Reh3000_Csep1.1121_Cnw-2,optimizer,1.475986797,120.1222,true,1.112112705,-2
ffs_Reh3000_Csep1.5831_Cnw0.2331,optimizer,0.8260823911,127.9769,true,1.583073279,0.2331471234
ffs_Reh3000_Csep0.7_Cnw-0.2273,optimizer,0.8174947911,143.5535,true,0.7,-0.2272564587
ffs_Reh3000_Csep0.785_Cnw-0.8731,optimizer,0.9317924358,149.8260,true,0.7849807128,-0.8730928392
ffs_Reh3000_Csep0.9481_Cnw1.4116,optimizer,0.8586020331,121.8304,true,0.9481382967,1.411570444
ffs_Reh3000_Csep2.5_Cnw2,optimizer,1.549526755,117.4557,true,2.5,2
ffs_Reh3000_Csep1.2605_Cnw0.2634,optimizer,0.7591923111,131.5858,true,1.260543104,0.2634423626
ffs_Reh3000_Csep0.7_Cnw1.2439,optimizer,0.90528339,150.8406,true,0.7,1.243866293
ffs_Reh3000_Csep1.855_Cnw-0.134,optimizer,1.017765308,118.3683,true,1.854950919,-0.1339548918
ffs_Reh3000_Csep0.7961_Cnw0.5235,optimizer,0.6040040262,124.5132,true,0.7961062648,0.5235168161
ffs_Reh3000_Csep0.8411_Cnw0.5008,optimizer,0.592961879,133.8718,true,0.8411421844,0.5007746617
ffs_Reh3000_Csep0.7_Cnw0.3816,optimizer,0.6778606327,157.4077,true,0.7,0.3815770496
ffs_Reh3000_Csep1.0161_Cnw-0.0983,optimizer,0.7980260168,117.2069,true,1.01605382,-0.09831238187
ffs_Reh3000_Csep2.0456_Cnw0.5157,optimizer,0.826949545,120.1269,true,2.045588365,0.5157127189
ffs_Reh3000_Csep2.5_Cnw0.0976,optimizer,1.101282726,134.0322,true,2.5,0.09758028035
ffs_Reh3000_Csep1.2085_Cnw0.6198,optimizer,0.7069141919,133.7256,true,1.208521369,0.6198181885
